idx,rxn_smiles,dE0,dHrxn298
2761,[C-]#[O+].[H]O[C]C([H])([H])[H]>>[H]C(=O)C(=O)C([H])([H])[H],9.859459999999999,-49.61659
2762,[H]C(=O)C(=O)C([H])([H])[H]>>[H][C-]=[O+]C(=O)C([H])([H])[H],65.75614,53.01116999999999
2762,[H][C-]=[O+]C(=O)C([H])([H])[H]>>[H]C(=O)C(=O)C([H])([H])[H],12.74497000000001,-53.01116999999999
2763,[H]C(=O)C(=O)C([H])([H])[H]>>[H]C([H])=C=O.[H]C([H])=O,81.67073,27.33357
2763,[H]C([H])=C=O.[H]C([H])=O>>[H]C(=O)C(=O)C([H])([H])[H],54.337160000000004,-27.33357
2764,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H]>>[H]C([H])([H])[C@]1([H])[C][C@]1([H])C([H])([H])[H].[H]O[H],79.85731,77.30555
2764,[H]C([H])([H])[C@]1([H])[C][C@]1([H])C([H])([H])[H].[H]O[H]>>[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],2.5517600000000016,-77.30555
2765,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H]>>[H]OC([H])(C([H])=C([H])[H])C([H])=C([H])[H].[H][H],62.43464,23.50722
2765,[H]OC([H])(C([H])=C([H])[H])C([H])=C([H])[H].[H][H]>>[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],38.92742,-23.50722
2766,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H]>>[H]O[C][C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],53.19545,31.8221
2766,[H]O[C][C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]>>[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],21.373350000000002,-31.8221
2767,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H]>>[H][C][C@@]([H])(C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H],95.1393,71.1783
2767,[H][C][C@@]([H])(C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H]>>[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],23.961000000000013,-71.1783
2768,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H]>>[H]C([H])([H])[C@]1([H])C(=O)[C@]1([H])C([H])([H])[H].[H][H],89.54472,28.10128
2768,[H]C([H])([H])[C@]1([H])C(=O)[C@]1([H])C([H])([H])[H].[H][H]>>[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],61.443439999999995,-28.10128
2769,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H]>>[H]C([H])([H])[C@@]1([H])[C@@]2([H])C([H])([H])[C@@]12[H].[H]O[H],101.76532,26.30364
2769,[H]C([H])([H])[C@@]1([H])[C@@]2([H])C([H])([H])[C@@]12[H].[H]O[H]>>[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],75.46168,-26.30364
2770,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H]>>[H]C1=C([H])C1([H])C([H])([H])[H].[H]OC([H])([H])[H],114.50955,48.62461
2770,[H]C1=C([H])C1([H])C([H])([H])[H].[H]OC([H])([H])[H]>>[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],65.88494,-48.62461
2771,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H]>>[H]C(=O)[C@]([H])(C([H])=C([H])[H])C([H])([H])[H].[H][H],53.57379,10.64292
2771,[H]C(=O)[C@]([H])(C([H])=C([H])[H])C([H])([H])[H].[H][H]>>[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],42.93087,-10.64292
2772,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])([C]C([H])([H])[H])C([H])([H])[H],69.38404,64.11137
2772,[H]OC([H])([H])[C@@]([H])([C]C([H])([H])[H])C([H])([H])[H]>>[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],5.272670000000005,-64.11137
2773,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H]>>[H]O[C@]([H])([C]C([H])([H])[H])C([H])([H])C([H])([H])[H],65.71269000000001,59.24186
2773,[H]O[C@]([H])([C]C([H])([H])[H])C([H])([H])C([H])([H])[H]>>[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],6.4708300000000065,-59.24186
2774,[H]c1nnc([H])o1>>[H]C(=O)N1N=C1[H],76.07916999999999,52.66311
2774,[H]C(=O)N1N=C1[H]>>[H]c1nnc([H])o1,23.416059999999987,-52.66311
2775,[H]c1nnc([H])o1>>N#N.[H][C][O+]=[C-][H],111.43065,104.47252
2775,N#N.[H][C][O+]=[C-][H]>>[H]c1nnc([H])o1,6.958129999999997,-104.47252
2776,[H]c1nnc([H])o1>>[H]C#[N+][N-]C([H])=O,44.69678,40.99187
2776,[H]C#[N+][N-]C([H])=O>>[H]c1nnc([H])o1,3.704909999999998,-40.99187
2777,[H]C([H])(C#N)N1C([H])([H])C1([H])[H]>>[H]N=C=C([H])N1C([H])([H])C1([H])[H],94.28582,26.10911
2777,[H]N=C=C([H])N1C([H])([H])C1([H])[H]>>[H]C([H])(C#N)N1C([H])([H])C1([H])[H],68.17671,-26.10911
2778,[H]C([H])(C#N)N1C([H])([H])C1([H])[H]>>[H][C-]1C([H])([H])[N+]1([H])C([H])([H])C#N,66.01519,53.5369
2778,[H][C-]1C([H])([H])[N+]1([H])C([H])([H])C#N>>[H]C([H])(C#N)N1C([H])([H])C1([H])[H],12.478290000000001,-53.5369
2779,[H]C([H])(C#N)N1C([H])([H])C1([H])[H]>>[H]C([H])([N+]#[C-])N1C([H])([H])C1([H])[H],57.02361,20.47831
2779,[H]C([H])([N+]#[C-])N1C([H])([H])C1([H])[H]>>[H]C([H])(C#N)N1C([H])([H])C1([H])[H],36.5453,-20.47831
2780,[H]C([H])(C#N)N1C([H])([H])C1([H])[H]>>[H]/N=C1/C([H])([H])N2C([H])([H])[C@@]12[H],98.53724,16.44391
2780,[H]/N=C1/C([H])([H])N2C([H])([H])[C@@]12[H]>>[H]C([H])(C#N)N1C([H])([H])C1([H])[H],82.09333,-16.44391
2781,[H]C([H])(C#N)N1C([H])([H])C1([H])[H]>>[H]C([H])=[N+]([C-]([H])[H])C([H])([H])C#N,45.38273,23.54038
2781,[H]C([H])=[N+]([C-]([H])[H])C([H])([H])C#N>>[H]C([H])(C#N)N1C([H])([H])C1([H])[H],21.842350000000003,-23.54038
2782,[H]C([H])(C#N)N1C([H])([H])C1([H])[H]>>[H]C([H])=C=NN1C([H])([H])C1([H])[H],80.1901,43.66723
2782,[H]C([H])=C=NN1C([H])([H])C1([H])[H]>>[H]C([H])(C#N)N1C([H])([H])C1([H])[H],36.52287,-43.66723
2783,[H]C([H])(C#N)N1C([H])([H])C1([H])[H]>>[H]C1=NC1([H])[H].[H]N=C=C([H])[H],66.30291,43.93315
2783,[H]C1=NC1([H])[H].[H]N=C=C([H])[H]>>[H]C([H])(C#N)N1C([H])([H])C1([H])[H],22.36976,-43.93315
2784,[H]C([H])(C#N)N1C([H])([H])C1([H])[H]>>[H]N1[C]C([H])([H])N2C([H])([H])[C@@]12[H],82.30747,33.8582
2784,[H]N1[C]C([H])([H])N2C([H])([H])[C@@]12[H]>>[H]C([H])(C#N)N1C([H])([H])C1([H])[H],48.44927,-33.8582
2785,[H]C([H])(C#N)N1C([H])([H])C1([H])[H]>>[H]C([H])=NC([H])([H])[C-]=[N+]=C([H])[H],65.49996999999999,32.52733
2785,[H]C([H])=NC([H])([H])[C-]=[N+]=C([H])[H]>>[H]C([H])(C#N)N1C([H])([H])C1([H])[H],32.97263999999999,-32.52733
2786,[H]C([H])(C#N)N1C([H])([H])C1([H])[H]>>[H]C1=[N+]([C-]([H])C#N)C1([H])[H].[H][H],79.59508000000001,64.14615
2786,[H]C1=[N+]([C-]([H])C#N)C1([H])[H].[H][H]>>[H]C([H])(C#N)N1C([H])([H])C1([H])[H],15.448930000000004,-64.14615
2787,[H]C1=NC([H])([H])C(=O)O1>>[H]c1[o+]c([O-])c([H])n1[H],61.34121,20.83556
2787,[H]c1[o+]c([O-])c([H])n1[H]>>[H]C1=NC([H])([H])C(=O)O1,40.505649999999996,-20.83556
2788,[H]C1=NC([H])([H])C(=O)O1>>[H]Oc1oc([H])nc1[H],76.71225,13.40459
2788,[H]Oc1oc([H])nc1[H]>>[H]C1=NC([H])([H])C(=O)O1,63.30766,-13.40459
2789,[H]C1=NC([H])([H])C(=O)O1>>[H]C(=O)/N=C(/[H])C([H])=O,58.887440000000005,26.50556
2789,[H]C(=O)/N=C(/[H])C([H])=O>>[H]C1=NC([H])([H])C(=O)O1,32.38188000000001,-26.50556
2790,[H]C1=NC([H])([H])C(=O)O1>>[H]N1[C-]=[O+]C(=O)C1([H])[H],71.78256999999999,28.60471
2790,[H]N1[C-]=[O+]C(=O)C1([H])[H]>>[H]C1=NC([H])([H])C(=O)O1,43.177859999999995,-28.60471
2791,[H]C1=NC([H])([H])C(=O)O1>>[H]O/C([H])=N\C([H])=C=O,56.07326,33.08596
2791,[H]O/C([H])=N\C([H])=C=O>>[H]C1=NC([H])([H])C(=O)O1,22.987299999999998,-33.08596
2792,[H]C1=NC([H])([H])C(=O)O1>>O=C=O.[H]C1=NC1([H])[H],82.87248000000001,27.2967
2792,O=C=O.[H]C1=NC1([H])[H]>>[H]C1=NC([H])([H])C(=O)O1,55.57578000000001,-27.2967
2793,[H]C1=NC([H])([H])C(=O)O1>>[C-]#[O+].[H]C(=O)N=C([H])[H],31.755370000000003,23.38709
2793,[C-]#[O+].[H]C(=O)N=C([H])[H]>>[H]C1=NC([H])([H])C(=O)O1,8.368280000000002,-23.38709
2794,[H][C@]12O[C@@]1([H])[C@@]1([H])O[C@@]21[H]>>[H][C-]=[O+][C@]1([H])[C@]2([H])O[C@@]21[H],79.44946,51.24131
2794,[H][C-]=[O+][C@]1([H])[C@]2([H])O[C@@]21[H]>>[H][C@]12O[C@@]1([H])[C@@]1([H])O[C@@]21[H],28.208150000000003,-51.24131
2795,[H][C@]12O[C@@]1([H])[C@@]1([H])O[C@@]21[H]>>[H]C1([H])[O+]=[C-][C@]2([H])O[C@]12[H],53.31398000000001,-8.7249
2795,[H]C1([H])[O+]=[C-][C@]2([H])O[C@]12[H]>>[H][C@]12O[C@@]1([H])[C@@]1([H])O[C@@]21[H],62.038880000000006,8.7249
2796,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C([H])([H])[C]C([H])([H])C([H])([H])C([H])([H])[H],100.77993,66.00624
2796,[H]C([H])([H])[C]C([H])([H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],34.77368999999999,-66.00624
2797,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C([H])([H])[H].[H]C([H])=C1C([H])([H])C1([H])[H],120.17039,31.00736
2797,[H]C([H])([H])[H].[H]C([H])=C1C([H])([H])C1([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],89.16302999999999,-31.00736
2798,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]OC([H])([H])[C+]=C([O-])C([H])([H])[H],66.49126,58.66452
2798,[H]OC([H])([H])[C+]=C([O-])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],7.826739999999994,-58.66452
2799,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]C1=C(C([H])([H])[H])OC([H])([H])O1,49.54809,-2.32747
2799,[H]C1=C(C([H])([H])[H])OC([H])([H])O1>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],51.87556,2.32747
2800,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H][C-]=[O+]C([H])([H])C(=O)C([H])([H])[H],75.86577,47.59446
2800,[H][C-]=[O+]C([H])([H])C(=O)C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],28.27131,-47.59446
2801,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]O/C(=C1/OC1([H])[H])C([H])([H])[H],68.07525,23.14639
2801,[H]O/C(=C1/OC1([H])[H])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],44.92886,-23.14639
2802,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]C(=O)C([H])([H])[C@]1([H])OC1([H])[H],91.89861,6.8698
2802,[H]C(=O)C([H])([H])[C@]1([H])OC1([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],85.02881000000001,-6.8698
2803,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]C1([H])O[C@]2(C([H])([H])[H])O[C@]12[H],66.7747,22.16286
2803,[H]C1([H])O[C@]2(C([H])([H])[H])O[C@]12[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],44.61184,-22.16286
2804,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]C1([H])O[C@@]1([H])[C@]1([H])OC1([H])[H],89.84491,31.35932
2804,[H]C1([H])O[C@@]1([H])[C@]1([H])OC1([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],58.48559,-31.35932
2805,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]C(=O)[C@]1(C([H])([H])[H])OC1([H])[H],54.32878,1.27988
2805,[H]C(=O)[C@]1(C([H])([H])[H])OC1([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],53.0489,-1.27988
2806,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]OC(=C([H])[H])[C@]1([H])OC1([H])[H],66.92298000000001,11.79302
2806,[H]OC(=C([H])[H])[C@]1([H])OC1([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],55.12996000000001,-11.79302
2807,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]C([H])=[O+]C([H])=C([O-])C([H])([H])[H],49.194320000000005,41.68157
2807,[H]C([H])=[O+]C([H])=C([O-])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],7.512750000000004,-41.68157
2808,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]C([H])=C([H])C(=[O+][O-])C([H])([H])[H],117.56741,73.38721
2808,[H]C([H])=C([H])C(=[O+][O-])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],44.1802,-73.38721
2809,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H][C][C@@]([H])(O[H])C(=O)C([H])([H])[H],70.05445,66.56116999999999
2809,[H][C][C@@]([H])(O[H])C(=O)C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],3.493280000000013,-66.56116999999999
2810,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]O[C-](C([H])([H])[H])[C@]1([H])[O+]=C1[H],100.75664,67.91526
2810,[H]O[C-](C([H])([H])[H])[C@]1([H])[O+]=C1[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],32.84138,-67.91526
2811,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H]>>[H]C([H])([H])[O+]=C=C([O-])C([H])([H])[H],74.47763,43.49465
2811,[H]C([H])([H])[O+]=C=C([O-])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],30.982980000000005,-43.49465
2812,[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C([H])=C=C(C([H])([H])[H])C([H])([H])C([H])([H])[H],82.68115999999999,0.06837
2812,[H]C([H])=C=C(C([H])([H])[H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],82.61278999999999,-0.06837
2813,[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C(=[C])C([H])([H])C([H])([H])[H],56.69116999999999,49.36274
2813,[H]C([H])([H])C([H])([H])C(=[C])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],7.32842999999999,-49.36274
2814,[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]/C([C]C([H])([H])C([H])([H])[H])=C(\[H])C([H])([H])[H],76.16419,53.90017
2814,[H]/C([C]C([H])([H])C([H])([H])[H])=C(\[H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],22.264020000000002,-53.90017
2815,[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C(=C=C([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],83.49857,0.88851
2815,[H]C(=C=C([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],82.61006,-0.88851
2816,[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C(=C1C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[H],81.43786999999999,7.849810000000001
2816,[H]C(=C1C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],73.58805999999998,-7.849810000000001
2817,[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C([H])([H])[H].[H][C+]=C=[C-]C([H])([H])C([H])([H])[H],87.41034,81.31886
2817,[H]C([H])([H])[H].[H][C+]=C=[C-]C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],6.091480000000004,-81.31886
2818,[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C1=C(C([H])([H])C([H])([H])[H])[C@]1([H])C([H])([H])[H],56.28571,19.07947
2818,[H]C1=C(C([H])([H])C([H])([H])[H])[C@]1([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],37.20624,-19.07947
2819,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(OC([H])([H])[H])=C1C([H])([H])C1([H])[H],102.85673,35.003640000000004
2819,[H]C(OC([H])([H])[H])=C1C([H])([H])C1([H])[H]>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],67.85309,-35.003640000000004
2820,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C([H])=C1C([H])([H])C1([H])[H].[H]C([H])=O,90.92026,44.42284
2820,[H]C([H])=C1C([H])([H])C1([H])[H].[H]C([H])=O>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],46.49742,-44.42284
2821,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(=[O+][C-]([H])[H])C1([H])C([H])([H])C1([H])[H],107.08374,72.02923
2821,[H]C(=[O+][C-]([H])[H])C1([H])C([H])([H])C1([H])[H]>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],35.05451000000001,-72.02923
2822,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H][C-]=[O+]C1(C([H])([H])[H])C([H])([H])C1([H])[H],120.21359,67.28795
2822,[H][C-]=[O+]C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],52.92564,-67.28795
2823,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])O1,53.71836,-2.15026
2823,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])O1>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],55.86862,2.15026
2824,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C1([H])C([H])([H])[C@]2(C([H])([H])[H])O[C@]12[H],67.21555,22.60761
2824,[H]C1([H])C([H])([H])[C@]2(C([H])([H])[H])O[C@]12[H]>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],44.60793999999999,-22.60761
2825,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C1([H])C(=O)[C@]([H])(C([H])([H])[H])C1([H])[H],67.00271,-4.62156
2825,[H]C1([H])C(=O)[C@]([H])(C([H])([H])[H])C1([H])[H]>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],71.62427,4.62156
2826,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H][C-]1C([H])([H])[C@]1(C#[O+])C([H])([H])[H].[H][H],119.99249,88.65189000000001
2826,[H][C-]1C([H])([H])[C@]1(C#[O+])C([H])([H])[H].[H][H]>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],31.340599999999995,-88.65189000000001
2827,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]O[C]C1(C([H])([H])[H])C([H])([H])C1([H])[H],78.15527,48.95635
2827,[H]O[C]C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],29.19892,-48.95635
2828,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(=O)C([H])([H])C(=C([H])[H])C([H])([H])[H],75.91401,-3.30948
2828,[H]C(=O)C([H])([H])C(=C([H])[H])C([H])([H])[H]>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],79.22349,3.30948
2829,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(=O)C1=C([H])C1([H])[H].[H]C([H])([H])[H],119.79524,49.35723
2829,[H]C(=O)C1=C([H])C1([H])[H].[H]C([H])([H])[H]>>[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],70.43801,-49.35723
2830,[H]C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C1([H])[C][C@@]([H])(C([H])([H])[H])C1([H])[H],98.37862,60.12577
2830,[H]C1([H])[C][C@@]([H])(C([H])([H])[H])C1([H])[H]>>[H]C([H])([H])C#CC([H])([H])C([H])([H])[H],38.252849999999995,-60.12577
2831,[H]C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C([H])=C=C(C([H])([H])[H])C([H])([H])[H],83.41286,0.03611
2831,[H]C([H])=C=C(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C#CC([H])([H])C([H])([H])[H],83.37675,-0.03611
2832,[H]C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C(=C1C([H])([H])C1([H])[H])C([H])([H])[H],81.80169000000001,8.1584
2832,[H]C(=C1C([H])([H])C1([H])[H])C([H])([H])[H]>>[H]C([H])([H])C#CC([H])([H])C([H])([H])[H],73.64329000000001,-8.1584
2833,[H]C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C(=C=C([H])C([H])([H])[H])C([H])([H])[H],84.83338,1.38522
2833,[H]C(=C=C([H])C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C#CC([H])([H])C([H])([H])[H],83.44816,-1.38522
2834,[H]C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C([H])([H])C(=[C])C([H])([H])C([H])([H])[H],57.216730000000005,48.41276
2834,[H]C([H])([H])C(=[C])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C#CC([H])([H])C([H])([H])[H],8.803970000000007,-48.41276
2835,[H]C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C([H])=C=C([H])C([H])([H])C([H])([H])[H],82.78848,2.7596700000000003
2835,[H]C([H])=C=C([H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C#CC([H])([H])C([H])([H])[H],80.02881000000001,-2.7596700000000003
2836,[H]C([H])([H])C#CC([H])([H])C([H])([H])[H]>>[H]C([H])=C=C1C([H])([H])C1([H])[H].[H][H],100.24186,49.05465
2836,[H]C([H])=C=C1C([H])([H])C1([H])[H].[H][H]>>[H]C([H])([H])C#CC([H])([H])C([H])([H])[H],51.18721,-49.05465
2837,[H]c1onc(C([H])([H])[H])c1[H]>>[H]C([H])=C1[N-]OC([H])([H])[C+]1[H],139.36359,90.17054
2837,[H]C([H])=C1[N-]OC([H])([H])[C+]1[H]>>[H]c1onc(C([H])([H])[H])c1[H],49.193049999999985,-90.17054
2838,[H]c1onc(C([H])([H])[H])c1[H]>>[H]C(=O)[C@]1([H])N=C1C([H])([H])[H],53.12701,15.04771
2838,[H]C(=O)[C@]1([H])N=C1C([H])([H])[H]>>[H]c1onc(C([H])([H])[H])c1[H],38.079299999999996,-15.04771
2839,[H]c1onc(C([H])([H])[H])c1[H]>>[H]C#C[H].[H]C([H])([H])C#[N+][O-],89.51366999999999,76.85446999999999
2839,[H]C#C[H].[H]C([H])([H])C#[N+][O-]>>[H]c1onc(C([H])([H])[H])c1[H],12.659199999999998,-76.85446999999999
2840,[H]c1onc(C([H])([H])[H])c1[H]>>[H]C1=C=C(C([H])([H])[H])N([H])O1,103.70564,60.54272
2840,[H]C1=C=C(C([H])([H])[H])N([H])O1>>[H]c1onc(C([H])([H])[H])c1[H],43.16292,-60.54272
2841,[H]c1onc(C([H])([H])[H])c1[H]>>[H]C(=O)C([H])=C=NC([H])([H])[H],58.69111,7.023210000000001
2841,[H]C(=O)C([H])=C=NC([H])([H])[H]>>[H]c1onc(C([H])([H])[H])c1[H],51.6679,-7.023210000000001
2842,[H]c1onc(C([H])([H])[H])c1[H]>>[H]C([H])=C=C(N=O)C([H])([H])[H],75.66881,59.39995
2842,[H]C([H])=C=C(N=O)C([H])([H])[H]>>[H]c1onc(C([H])([H])[H])c1[H],16.268859999999997,-59.39995
2843,[H]N(C([H])([H])[H])C([H])([H])C#N>>[H]C(=C=[N-])N([H])[C+]([H])[H].[H][H],65.34366999999999,47.81747
2843,[H]C(=C=[N-])N([H])[C+]([H])[H].[H][H]>>[H]N(C([H])([H])[H])C([H])([H])C#N,17.52619999999999,-47.81747
2844,[H]N(C([H])([H])[H])C([H])([H])C#N>>[H]N(C([H])([H])[H])C([H])([H])[N+]#[C-],45.85673,18.85462
2844,[H]N(C([H])([H])[H])C([H])([H])[N+]#[C-]>>[H]N(C([H])([H])[H])C([H])([H])C#N,27.00211,-18.85462
2845,[H]N(C([H])([H])[H])C([H])([H])C#N>>[H]C([H])=NC([H])([H])[H].[H]N=[C],51.6254,33.17862
2845,[H]C([H])=NC([H])([H])[H].[H]N=[C]>>[H]N(C([H])([H])[H])C([H])([H])C#N,18.446779999999997,-33.17862
